startedAt,vendor,model,osversion,installationId,imsi,unknown,subscriber.mcc,subscriber.mnc,subscriber.operator,network.mcc,network.mnc,network.operator,latency,downlink,uplink,latitude,longitude,privateIP,publicIP,measurementServer,radiotech,signal,strength,area_code,cellID,GSM,RSSI,GSM_BER,GSM_receive_power,WDCMA_ASU,WCDMA_receive_power,LTE_ASU,LTE_RSRP,LTE_CQI_LTE_RSPQ
2016-12-23 16:20:40,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,22.5,0,46.345103,11.2422676,192.168.1.4,188.218.122.39,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-23 15:21:26,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,146.6,157.5,495.2261306533,46.345103,11.2422684,192.168.1.4,188.218.122.39,54.216.74.160,0,35,35029,3724,11,0,-99,-,-,-,-,-,-,-
2016-12-23 14:14:50,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,88,Wind,,,,46.3501717,11.3718189,-,-,,0,0,24066,19365483,-,-,-,0,-113,-,-,-,-,-
2016-12-23 13:14:51,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,100,177.75,15.8291457286,46.3452703,11.24208119,192.168.1.4,188.218.122.39,54.216.74.160,0,25,35029,3724,8,0,-99,-,-,-,-,-,-,-
2016-12-23 12:06:39,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,98.2,132.75,63.3165829146,46.3450765,11.2422169,192.168.1.4,188.218.122.39,54.78.38.85,0,0,61320,86514833,-,-,-,0,-113,-,-,-,-,-
2016-12-23 11:07:02,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,229.3333333333,45,492.9648241206,46.345103,11.2422679,192.168.1.4,188.218.122.39,54.216.74.160,0,0,61320,86509470,-,-,-,0,-113,-,-,-,-,-
2016-12-23 10:06:44,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,101.4,207,492.9648241206,46.3455853,11.24192652,192.168.1.4,188.218.122.39,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-23 09:01:40,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,106.8,148.5,479.3969849246,46.3451033,11.2422724,192.168.1.4,188.218.122.39,54.216.74.160,0,35,35029,3724,11,0,-95,-,-,-,-,-,-,-
2016-12-22 21:06:22,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,110.6666666667,195.75,350.5025125628,46.3451039,11.2422677,192.168.1.5,188.218.122.39,54.216.74.160,0,41,35029,3724,13,0,-91,-,-,-,-,-,-,-
2016-12-22 19:43:31,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,115.6,148.5,314.3216080402,46.3451033,11.2422724,192.168.1.5,188.218.122.39,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-22 18:21:19,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,96.8,175.5,486.1809045226,46.3451037,11.2422672,192.168.1.5,188.218.122.39,54.216.74.160,0,0,61320,86510982,-,-,-,0,-113,-,-,-,-,-
2016-12-22 16:38:31,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,105.3,177.75,278.1407035176,46.3451033,11.2422671,192.168.1.5,188.218.122.39,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-22 15:38:14,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,103.3,153,160.5527638191,46.3451036,11.2422669,192.168.1.5,188.218.122.39,54.216.74.160,0,35,35029,3724,11,0,-105,-,-,-,-,-,-,-
2016-12-22 14:04:38,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,88,Wind,,,,46.34532456,11.24240252,-,-,,0,0,24066,19365505,-,-,-,0,-113,-,-,-,-,-
2016-12-22 13:04:48,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,88,Wind,99.6,139.5,492.9648241206,46.3451033,11.2422671,192.168.1.5,188.218.122.39,54.216.74.160,0,0,24066,19363877,-,-,-,0,-113,-,-,-,-,-
2016-12-22 11:56:29,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,99.7,189,492.9648241206,46.3450858,11.2422209,192.168.1.5,188.218.122.39,54.216.74.160,0,0,61320,86510982,-,-,-,0,-113,-,-,-,-,-
2016-12-22 10:56:54,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,139.1,157.5,495.2261306533,46.3451033,11.2422672,192.168.1.5,188.218.122.39,54.78.38.85,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-22 09:28:33,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3379704,11.2478377,-,-,,0,0,61320,86510982,-,-,-,0,-113,-,-,-,-,-
2016-12-22 08:38:48,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3451036,11.2422672,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-22 07:26:20,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3451036,11.2422672,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-22 06:22:37,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3451045,11.2422676,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-22 04:19:29,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3451053,11.2422675,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-22 02:13:45,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3465887,11.2679906,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-22 01:08:25,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3465887,11.2679906,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-22 00:08:24,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3465887,11.2679906,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-21 23:08:02,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3465887,11.2679906,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-21 21:37:45,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3465887,11.2679906,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-21 20:35:08,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3491115,11.2456651,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-21 19:33:45,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,0,0,46.3451045,11.2422673,-,-,54.216.74.160,0,29,35029,19551,9,0,-101,-,-,-,-,-,-,-
2016-12-21 18:11:00,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,46.3451043,11.2422714,-,-,,0,0,20086,24003,-,-,-,-,-,-,-,-,-,-
