startedAt,vendor,model,osversion,installationId,imsi,unknown,subscriber.mcc,subscriber.mnc,subscriber.operator,network.mcc,network.mnc,network.operator,latency,downlink,uplink,latitude,longitude,privateIP,publicIP,measurementServer,radiotech,signal,strength,area_code,cellID,GSM,RSSI,GSM_BER,GSM_receive_power,WDCMA_ASU,WCDMA_receive_power,LTE_ASU,LTE_RSRP,LTE_CQI_LTE_RSPQ
2016-12-31 21:13:10,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3110258,11.2186253,-,-,,0,0,61320,86509470,-,-,-,0,-113,-,-,-,-,-
2016-12-31 20:13:56,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3110258,11.2186253,-,-,,0,0,61320,86518760,-,-,-,0,-113,-,-,-,-,-
2017-01-01 08:13:22,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,0,0,46.3465887,11.2679906,-,-,54.78.38.85,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2017-01-01 07:13:22,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2017-01-01 06:14:15,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2017-01-01 05:14:14,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2017-01-01 04:16:46,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2017-01-01 03:16:46,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2017-01-01 02:16:46,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2017-01-01 01:13:22,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2017-01-01 00:12:34,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3198757,11.2620024,-,-,,0,22,61320,86513088,-,-,-,7,-99,-,-,-,-,-
2016-12-31 23:12:43,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3109529,11.2185964,-,-,,0,0,61320,86513088,-,-,-,0,-113,-,-,-,-,-
2016-12-31 20:13:56,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3110258,11.2186253,-,-,,0,0,61320,86518760,-,-,-,0,-113,-,-,-,-,-
2016-12-31 19:13:49,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3110258,11.2186253,-,-,,0,0,61320,86509470,-,-,-,0,-113,-,-,-,-,-
2016-12-31 18:13:58,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2016-12-31 17:30:13,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,192,1773,400,51.5065892553,10.5474557821,192.168.2.104,79.219.68.217,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-31 12:15:12,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,77,10990,274,51.8895243807,10.4760262091,100.103.17.201,109.47.1.165,54.216.74.160,8,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-31 17:12:46,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,93.7,137.25,0,46.345103,11.2422672,192.168.1.5,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-31 16:13:23,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,103.4,114.75,413.8190954774,46.3451023,11.2422684,192.168.1.5,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-31 15:13:11,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,98,182.25,463.567839196,46.3451686,11.2422006,192.168.1.5,188.218.120.94,54.216.74.160,0,0,61320,3724,-,-,-,0,-113,-,-,-,-,-
2016-12-31 13:48:54,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3451032,11.242268,-,-,,0,16,35029,3724,5,0,-105,-,-,-,-,-,-,-
2016-12-31 12:49:15,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,115.5,177.75,490.7035175879,46.3450836,11.2423242,192.168.1.5,188.218.120.94,54.78.38.85,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-31 11:49:13,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,107.1,177.75,490.7035175879,46.3451027,11.2422683,192.168.1.5,188.218.120.94,54.216.74.160,0,35,35029,3724,11,0,-97,-,-,-,-,-,-,-
2016-12-31 10:49:13,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3352267,11.2510204,-,-,,0,0,61320,86514833,-,-,-,0,-113,-,-,-,-,-
2016-12-31 11:04:49,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,105,5908,346,51.9007768343,10.5328680854,100.103.17.201,109.47.1.165,54.216.74.160,8,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-31 09:48:49,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,99.2,153,486.1809045226,46.345086,11.2423179,192.168.1.5,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-31 08:49:08,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,98.2,139.5,495.2261306533,46.3450698,11.2423601,192.168.1.5,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-31 07:50:46,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,100.6,3350.25,490.7035175879,46.345103,11.2422682,192.168.1.5,188.218.120.94,54.78.38.85,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-31 06:55:02,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.345136,11.242212,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-31 05:49:32,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,97.6,1741.5,492.9648241206,46.3451189,11.2422365,192.168.1.5,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-31 05:47:16,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,92,3656.25,477.135678392,46.3451047,11.2422686,192.168.1.5,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-31 01:50:03,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3451419,11.2422062,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-30 23:49:07,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3451304,11.2422197,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-30 22:48:50,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,98.2,162,492.9648241206,46.345103,11.2422682,192.168.1.5,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-30 20:11:52,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,147.5,148.5,208.040201005,46.3548565,11.2507618,192.168.1.5,188.218.120.94,54.78.38.85,0,29,23065,55110,9,0,-97,-,-,-,-,-,-,-
2016-12-30 19:12:42,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.341848,11.2631944,-,-,,0,25,35029,11649,8,0,-101,-,-,-,-,-,-,-
2016-12-30 18:12:16,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3505056,11.2461233,-,-,,0,25,35029,3724,8,0,-99,-,-,-,-,-,-,-
2016-12-30 17:05:10,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,98.5,166.5,490.7035175879,46.3451027,11.2422681,192.168.1.6,188.218.120.94,54.216.74.160,0,41,35029,3724,13,0,-87,-,-,-,-,-,-,-
2016-12-30 16:06:36,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.46390565,11.26893156,-,-,,0,0,61320,86518703,-,-,-,0,-113,-,-,-,-,-
2016-12-30 15:06:15,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.6687218,11.24423758,-,-,,0,48,61321,86580366,-,-,-,15,-83,-,-,-,-,-
2016-12-30 14:05:08,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.68778354,11.2768932,-,-,,0,16,35029,19490,5,0,-103,-,-,-,-,-,-,-
2016-12-30 13:05:36,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.69115133,11.27552216,-,-,,0,35,35029,43094,11,0,-95,-,-,-,-,-,-,-
2016-12-30 12:05:51,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.68545511,11.27411501,-,-,,0,29,35029,20733,9,0,-99,-,-,-,-,-,-,-
2016-12-30 11:05:16,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.68574607,11.2738301,-,-,,0,25,0,-1,8,0,-113,-,-,-,-,-,-,-
2016-12-30 10:05:07,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,88,Wind,,,,46.68542811,11.27447649,-,-,,0,0,61321,18403954,-,-,-,0,-113,-,-,-,-,-
2016-12-30 09:06:22,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.67962397,11.25983969,-,-,,0,0,61321,86583106,-,-,-,0,-113,-,-,-,-,-
2016-12-30 08:05:18,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.67077933,11.21067626,-,-,,0,25,35029,19525,8,0,-95,-,-,-,-,-,-,-
2016-12-30 02:26:04,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2016-12-30 00:27:01,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2016-12-29 20:35:00,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3465887,11.2679906,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-29 19:34:44,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3465887,11.2679906,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-30 06:26:06,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,0,0,46.3352267,11.2510204,-,-,54.216.74.160,0,0,61320,86514833,-,-,-,0,-113,-,-,-,-,-
2016-12-30 05:26:05,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2016-12-30 04:26:04,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,46.34511579,11.242722,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2016-12-30 03:26:04,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2016-12-30 01:29:12,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2016-12-29 23:26:08,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2016-12-29 22:26:04,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2016-12-29 20:35:00,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3465887,11.2679906,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-29 21:22:12,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,268,1,Vodafone,67,12154.15,1039.0295226131,-,-,192.168.0.11,79.169.124.180,54.216.74.160,0,100,5,22174102,-,-,-,31,-51,-,-,-,-,-
2016-12-29 20:37:11,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,268,1,Vodafone,,1814.525,0,-,-,192.168.0.11,79.169.124.180,54.78.38.85,0,100,5,261889,-,-,-,-,-,97,102,2,-7,10
2016-12-29 20:07:11,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,268,1,Vodafone,66.1,12147.3625,1103.9761306533,-,-,192.168.0.11,79.169.124.180,54.78.38.85,0,100,5,261892,-,-,-,-,-,97,100,2,-7,17
2016-12-29 19:37:11,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,268,1,Vodafone,57.9,12163.2,1127.6884422111,-,-,192.168.0.11,79.169.124.180,54.216.74.160,0,100,5,22183563,-,-,-,31,-51,-,-,-,-,-
2016-12-29 19:07:12,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,268,1,Vodafone,,,,-,-,-,-,,0,100,5,261892,-,-,-,-,-,97,108,2,-6,14
2016-12-29 18:31:36,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,99.5,173.25,479.3969849246,46.345102,11.242268,192.168.1.5,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-29 17:13:13,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,97.2,164.25,490.7035175879,46.345103,11.2422683,192.168.1.5,188.218.120.94,54.78.38.85,0,0,61320,86510982,-,-,-,0,-113,-,-,-,-,-
2016-12-29 16:13:18,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3451238,11.2422294,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-29 15:09:36,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,97.5,159.75,490.7035175879,46.34529596,11.24219533,192.168.1.5,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-29 14:09:37,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3465887,11.2679906,-,-,,0,0,61320,86509470,-,-,-,0,-113,-,-,-,-,-
2016-12-29 13:10:19,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3465887,11.2679906,-,-,,0,3,61320,86510982,-,-,-,1,-111,-,-,-,-,-
2016-12-29 12:09:30,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,98.9,162,492.9648241206,46.3451031,11.2422685,192.168.1.5,188.218.120.94,54.216.74.160,0,0,61320,86513088,-,-,-,0,-113,-,-,-,-,-
2016-12-29 11:09:31,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,10,Vodafone,101.2,153,495.2261306533,46.3451027,11.242268,192.168.1.5,188.218.120.94,54.78.38.85,0,0,25059,9943788,-,-,-,0,-113,-,-,-,-,-
2016-12-29 09:45:18,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,48,10284,866,51.806546934,10.4568795953,192.168.0.103,79.193.22.11,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2016-12-29 09:39:07,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,95,200.25,479.3969849246,46.3451682,11.242484,192.168.1.5,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-29 09:32:28,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2016-12-29 08:14:18,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2016-12-29 04:23:41,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2016-12-29 02:39:57,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2016-12-29 01:42:25,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2016-12-29 00:40:20,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2016-12-28 23:39:55,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,-,-,-,-,,0,0,-,-,-,-,-,-,-,-,-,-,-,-
2016-12-28 22:39:56,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,100,31.5,492.9648241206,46.3450565,11.2424043,192.168.1.9,188.218.120.94,54.78.38.85,0,32,35029,3724,10,0,-89,-,-,-,-,-,-,-
